,datetime,lat,lng,counts,date
25822,2021-12-21 19:16:40,52.374,4.8897,1,2021-12-21
25823,2021-12-21 19:58:43,52.374,4.8897,1,2021-12-21
25824,2021-12-21 21:29:30,40.8043,-74.0,1,2021-12-21
25825,2021-12-21 21:41:52,37.7749,-122.0,1,2021-12-21
25826,2021-12-21 21:53:24,52.374,4.8897,1,2021-12-21
25827,2021-12-21 22:16:45,52.374,4.8897,1,2021-12-21
25828,2021-12-21 23:10:25,14.6488,121.0509,1,2021-12-21
25829,2021-12-21 23:24:04,24.8608,67.0104,1,2021-12-21
25830,2021-12-21 23:34:15,24.8608,67.0104,1,2021-12-21
25831,2021-12-21 23:54:19,24.8608,67.0104,1,2021-12-21
25832,2021-12-22 00:18:39,51.5085,0.0,1,2021-12-22
25833,2021-12-22 00:29:09,51.5085,0.0,1,2021-12-22
25834,2021-12-22 00:41:15,52.374,4.8897,1,2021-12-22
25835,2021-12-22 00:47:45,24.4798,118.0819,1,2021-12-22
25836,2021-12-22 00:49:18,51.5085,0.0,1,2021-12-22
25837,2021-12-22 01:20:27,50.4547,30.5238,1,2021-12-22
25838,2021-12-22 01:29:29,51.5085,0.0,1,2021-12-22
25839,2021-12-22 02:17:47,48.7823,9.177,1,2021-12-22
25840,2021-12-22 02:20:18,52.374,4.8897,1,2021-12-22
25841,2021-12-22 02:26:11,13.2257,77.575,1,2021-12-22
25842,2021-12-22 02:28:21,52.8475,8.045,1,2021-12-22
25843,2021-12-22 02:40:57,51.3354,7.0435,1,2021-12-22
25844,2021-12-22 02:43:32,40.8043,-74.0,1,2021-12-22
25845,2021-12-22 02:49:14,50.8505,4.3488,1,2021-12-22
25846,2021-12-22 02:51:27,52.8475,8.045,1,2021-12-22
25847,2021-12-22 03:09:04,25.0478,121.5319,1,2021-12-22
25848,2021-12-22 03:13:32,34.0443,-118.0,1,2021-12-22
25849,2021-12-22 03:18:19,40.2347,-111.0,1,2021-12-22
25850,2021-12-22 03:28:04,31.2222,121.4581,1,2021-12-22
25851,2021-12-22 03:40:44,45.4643,9.1895,1,2021-12-22
25852,2021-12-22 03:43:15,48.5839,7.7455,1,2021-12-22
25853,2021-12-22 03:49:06,34.6937,135.5022,1,2021-12-22
25854,2021-12-22 03:51:18,52.4245,10.7815,1,2021-12-22
25855,2021-12-22 04:03:54,50.1025,8.6299,1,2021-12-22
25856,2021-12-22 04:06:20,49.4183,26.9794,1,2021-12-22
25857,2021-12-22 04:12:10,51.5085,0.0,1,2021-12-22
25858,2021-12-22 04:14:19,43.2567,76.9286,1,2021-12-22
25859,2021-12-22 04:26:52,37.566,126.9784,1,2021-12-22
25860,2021-12-22 04:29:23,50.8505,4.3488,1,2021-12-22
25861,2021-12-22 04:36:02,13.2257,77.575,1,2021-12-22
25862,2021-12-22 04:39:37,48.702,2.5466,1,2021-12-22
25863,2021-12-22 05:23:14,16.0678,108.2208,1,2021-12-22
25864,2021-12-22 05:23:20,10.823,106.6296,1,2021-12-22
25865,2021-12-22 05:23:56,16.0678,108.2208,1,2021-12-22
25866,2021-12-22 05:28:30,16.0678,108.2208,1,2021-12-22
25867,2021-12-22 05:52:25,60.6745,17.1417,1,2021-12-22
25868,2021-12-22 05:58:36,50.1025,8.6299,1,2021-12-22
25869,2021-12-22 05:58:37,50.1025,8.6299,1,2021-12-22
25870,2021-12-22 06:04:29,52.374,4.8897,1,2021-12-22
25871,2021-12-22 07:11:38,1.1496,103.8916,1,2021-12-22
25872,2021-12-22 07:14:11,50.4779,12.3713,1,2021-12-22
25873,2021-12-22 07:22:07,37.566,126.9784,1,2021-12-22
25874,2021-12-22 07:34:37,1.2897,103.8501,1,2021-12-22
25875,2021-12-22 07:37:08,45.4643,9.1895,1,2021-12-22
25876,2021-12-22 07:42:40,45.4661,16.3783,1,2021-12-22
25877,2021-12-22 07:42:55,49.2061,7.9753,1,2021-12-22
25878,2021-12-22 07:45:03,59.9386,30.3141,1,2021-12-22
25879,2021-12-22 07:57:34,48.702,2.5466,1,2021-12-22
25880,2021-12-22 08:05:52,48.8534,2.3488,1,2021-12-22
25881,2021-12-22 08:07:56,35.6895,139.6917,1,2021-12-22
25882,2021-12-22 08:20:36,51.2563,7.1482,1,2021-12-22
25883,2021-12-22 08:23:08,60.354,24.9794,1,2021-12-22
25884,2021-12-22 08:25:05,43.3204,6.2893,1,2021-12-22
25885,2021-12-22 08:28:59,45.4643,9.1895,1,2021-12-22
25886,2021-12-22 08:32:43,49.7873,6.0654,1,2021-12-22
25887,2021-12-22 08:43:47,34.0522,-118.0,1,2021-12-22
25888,2021-12-22 08:46:17,48.7823,9.177,1,2021-12-22
25889,2021-12-22 08:52:08,59.3294,18.0687,1,2021-12-22
25890,2021-12-22 09:07:03,41.5878,-93.0,1,2021-12-22
25891,2021-12-22 09:09:33,51.5085,0.0,1,2021-12-22
25892,2021-12-22 09:15:21,35.6895,139.6917,1,2021-12-22
25893,2021-12-22 09:17:29,37.3483,-121.0,1,2021-12-22
25894,2021-12-22 09:30:11,37.3394,-121.0,1,2021-12-22
25895,2021-12-22 09:32:35,19.0728,72.8826,1,2021-12-22
25896,2021-12-22 09:40:34,21.0245,105.8412,1,2021-12-22
25897,2021-12-22 09:53:07,50.1025,8.6299,1,2021-12-22
25898,2021-12-22 09:55:37,51.4325,6.7652,1,2021-12-22
25899,2021-12-22 10:07:52,5.1801,97.1507,1,2021-12-22
25900,2021-12-22 10:18:54,50.1025,8.6299,1,2021-12-22
25901,2021-12-22 10:27:01,49.4542,11.0775,1,2021-12-22
25902,2021-12-22 10:27:58,39.9075,116.3972,1,2021-12-22
25903,2021-12-22 13:42:56,15.2384,104.8487,1,2021-12-22
25904,2021-12-22 13:48:33,60.6745,17.1417,1,2021-12-22
25905,2021-12-22 18:58:17,37.7749,-122.0,1,2021-12-22
25906,2021-12-22 22:14:46,8.179,77.4323,1,2021-12-22
25907,2021-12-22 22:55:04,39.9075,116.3972,1,2021-12-22
25908,2021-12-22 23:02:01,49.7873,6.0654,1,2021-12-22
25909,2021-12-22 23:20:10,16.0678,108.2208,1,2021-12-22
25910,2021-12-22 23:20:55,16.0678,108.2208,1,2021-12-22
25911,2021-12-22 23:21:14,16.0678,108.2208,1,2021-12-22
25912,2021-12-23 00:17:18,60.6745,17.1417,1,2021-12-23
25913,2021-12-23 00:33:24,19.0728,72.8826,1,2021-12-23
25914,2021-12-23 06:35:29,1.2897,103.8501,1,2021-12-23
25915,2021-12-23 06:58:39,31.8639,117.2808,1,2021-12-23
25916,2021-12-23 06:59:04,52.374,4.8897,1,2021-12-23
25917,2021-12-23 19:20:22,60.1695,24.9354,1,2021-12-23
25918,2021-12-23 19:28:40,43.3128,-1.0,1,2021-12-23
25919,2021-12-23 19:46:25,1.2897,103.8501,1,2021-12-23
25920,2021-12-23 23:14:45,38.9122,121.6022,1,2021-12-23
25921,2021-12-24 01:11:49,51.5085,0.0,1,2021-12-24
25922,2021-12-24 02:03:51,37.6819,-121.0,1,2021-12-24
25923,2021-12-24 03:03:08,49.7873,6.0654,1,2021-12-24
25924,2021-12-24 03:04:15,59.9321,30.1968,1,2021-12-24
25925,2021-12-24 03:04:33,45.4661,16.3783,1,2021-12-24
25926,2021-12-24 03:10:55,49.9808,36.2527,1,2021-12-24
25927,2021-12-24 04:47:51,59.9321,30.1968,1,2021-12-24
25928,2021-12-24 05:56:38,10.823,106.6296,1,2021-12-24
25929,2021-12-24 06:31:56,59.9321,30.1968,1,2021-12-24
25930,2021-12-24 07:00:29,34.0559,-118.0,1,2021-12-24
25931,2021-12-24 08:15:54,59.9321,30.1968,1,2021-12-24
25932,2021-12-24 08:42:28,59.3294,18.0687,1,2021-12-24
25933,2021-12-24 08:45:44,39.9075,116.3972,1,2021-12-24
25934,2021-12-24 09:30:19,50.1155,8.6842,1,2021-12-24
25935,2021-12-24 09:47:22,16.0678,108.2208,1,2021-12-24
25936,2021-12-24 09:47:35,16.0678,108.2208,1,2021-12-24
25937,2021-12-24 09:47:54,16.0678,108.2208,1,2021-12-24
25938,2021-12-24 09:47:56,16.0678,108.2208,1,2021-12-24
25939,2021-12-24 09:59:41,59.9321,30.1968,1,2021-12-24
25940,2021-12-24 10:41:21,34.0559,-118.0,1,2021-12-24
25941,2021-12-24 12:07:28,48.8534,2.3488,1,2021-12-24
25942,2021-12-24 13:27:46,59.9321,30.1968,1,2021-12-24
25943,2021-12-24 13:39:14,50.1155,8.6842,1,2021-12-24
25944,2021-12-24 14:13:13,37.566,126.9784,1,2021-12-24
25945,2021-12-24 14:53:40,34.0559,-118.0,1,2021-12-24
25946,2021-12-24 16:27:38,25.0478,121.5319,1,2021-12-24
25947,2021-12-24 17:17:09,29.5603,106.5577,1,2021-12-24
25948,2021-12-24 19:06:07,37.7749,-122.0,1,2021-12-24
25949,2021-12-24 21:02:50,29.7633,-95.0,1,2021-12-24
25950,2021-12-24 21:48:20,52.374,4.8897,1,2021-12-24
25951,2021-12-24 22:44:19,49.2664,-122.0,1,2021-12-24
25952,2021-12-24 23:18:42,59.9127,10.7461,1,2021-12-24
25953,2021-12-24 23:21:10,50.1155,8.6842,1,2021-12-24
25954,2021-12-24 23:53:57,52.374,4.8897,1,2021-12-24
25955,2021-12-25 00:53:58,34.0559,-118.0,1,2021-12-25
25956,2021-12-25 02:25:14,16.0678,108.2208,1,2021-12-25
25957,2021-12-25 02:25:21,16.0678,108.2208,1,2021-12-25
25958,2021-12-25 02:25:28,16.0678,108.2208,1,2021-12-25
25959,2021-12-25 02:25:40,16.0678,108.2208,1,2021-12-25
25960,2021-12-25 05:19:31,52.374,4.8897,1,2021-12-25
25961,2021-12-25 06:19:52,52.5244,13.4105,1,2021-12-25
25962,2021-12-25 11:34:04,52.5244,13.4105,1,2021-12-25
25963,2021-12-25 15:20:51,51.4325,6.7652,1,2021-12-25
25964,2021-12-25 16:05:25,45.4643,9.1895,1,2021-12-25
25965,2021-12-25 16:37:34,49.7873,6.0654,1,2021-12-25
25966,2021-12-25 17:29:45,49.7873,6.0654,1,2021-12-25
25967,2021-12-25 17:49:10,25.7743,-80.0,1,2021-12-25
25968,2021-12-25 18:31:11,1.3215,103.6957,1,2021-12-25
25969,2021-12-25 19:24:12,10.823,106.6296,1,2021-12-25
25970,2021-12-25 19:24:50,16.0678,108.2208,1,2021-12-25
25971,2021-12-25 19:24:53,16.0678,108.2208,1,2021-12-25
25972,2021-12-25 19:25:27,16.0678,108.2208,1,2021-12-25
25973,2021-12-25 19:25:46,49.1399,9.2205,1,2021-12-25
25974,2021-12-25 19:27:48,16.0678,108.2208,1,2021-12-25
25975,2021-12-25 19:29:46,16.0678,108.2208,1,2021-12-25
25976,2021-12-25 19:35:01,16.0678,108.2208,1,2021-12-25
25977,2021-12-25 19:35:54,10.823,106.6296,1,2021-12-25
25978,2021-12-25 22:51:49,40.8043,-74.0,1,2021-12-25
25979,2021-12-25 22:56:37,49.7873,6.0654,1,2021-12-25
25980,2021-12-25 23:19:02,34.0559,-118.0,1,2021-12-25
25981,2021-12-26 01:34:44,36.1136,128.336,1,2021-12-26
25982,2021-12-26 01:38:36,37.7749,-122.0,1,2021-12-26
25983,2021-12-26 04:23:04,49.7873,6.0654,1,2021-12-26
25984,2021-12-26 04:54:10,45.4643,9.1895,1,2021-12-26
25985,2021-12-26 08:59:12,52.374,4.8897,1,2021-12-26
25986,2021-12-26 11:23:01,31.2222,121.4581,1,2021-12-26
25987,2021-12-26 12:13:24,40.8043,-74.0,1,2021-12-26
25988,2021-12-26 13:49:43,49.4542,11.0775,1,2021-12-26
25989,2021-12-26 14:27:30,37.6819,-121.0,1,2021-12-26
25990,2021-12-26 14:50:16,51.5085,0.0,1,2021-12-26
25991,2021-12-26 15:06:07,48.8833,8.3333,1,2021-12-26
25992,2021-12-26 15:13:22,45.4643,9.1895,1,2021-12-26
25993,2021-12-26 15:17:35,1.3215,103.6957,1,2021-12-26
25994,2021-12-26 15:24:46,31.2222,121.4581,1,2021-12-26
25995,2021-12-26 15:36:07,21.0245,105.8412,1,2021-12-26
25996,2021-12-26 15:47:22,49.0952,11.8097,1,2021-12-26
25997,2021-12-26 16:13:51,51.5085,0.0,1,2021-12-26
25998,2021-12-26 16:24:02,51.5085,0.0,1,2021-12-26
25999,2021-12-26 16:44:08,51.5085,0.0,1,2021-12-26
26000,2021-12-26 17:06:18,31.8639,117.2808,1,2021-12-26
26001,2021-12-26 17:09:18,22.283,114.1585,1,2021-12-26
26002,2021-12-26 17:16:15,1.2897,103.8501,1,2021-12-26
26003,2021-12-26 17:27:22,40.8344,-74.0,1,2021-12-26
26004,2021-12-26 17:31:27,40.8043,-74.0,1,2021-12-26
26005,2021-12-26 17:38:27,39.9075,116.3972,1,2021-12-26
26006,2021-12-26 17:42:36,40.8043,-74.0,1,2021-12-26
26007,2021-12-26 17:49:41,53.2144,63.6246,1,2021-12-26
26008,2021-12-26 17:53:50,40.8043,-74.0,1,2021-12-26
26009,2021-12-26 17:59:34,49.7873,6.0654,1,2021-12-26
26010,2021-12-26 18:00:52,45.5088,-73.0,1,2021-12-26
26011,2021-12-26 18:05:03,52.4245,10.7815,1,2021-12-26
26012,2021-12-26 18:12:05,52.374,4.8897,1,2021-12-26
26013,2021-12-26 18:16:17,40.4165,-3.0,1,2021-12-26
26014,2021-12-26 18:23:17,41.2619,-95.0,1,2021-12-26
26015,2021-12-26 18:27:26,60.354,24.9794,1,2021-12-26
26016,2021-12-26 18:30:20,52.374,4.8897,1,2021-12-26
26017,2021-12-26 18:38:40,48.8534,2.3488,1,2021-12-26
26018,2021-12-26 18:48:54,26.2279,50.5857,1,2021-12-26
26019,2021-12-26 22:26:06,45.9541,12.5027,1,2021-12-26
26020,2021-12-26 22:38:33,49.7873,6.0654,1,2021-12-26
26021,2021-12-26 23:14:09,21.3087,76.2303,1,2021-12-26
26022,2021-12-27 00:52:29,22.2783,114.1747,1,2021-12-27
26023,2021-12-27 01:02:55,1.3215,103.6957,1,2021-12-27
26024,2021-12-27 03:07:38,52.374,4.8897,1,2021-12-27
26025,2021-12-27 03:11:21,49.4542,11.0775,1,2021-12-27
26026,2021-12-27 03:22:48,13.754,100.5014,1,2021-12-27
26027,2021-12-27 03:26:30,38.4681,106.2731,1,2021-12-27
26028,2021-12-27 03:38:38,41.4225,-87.0,1,2021-12-27
26029,2021-12-27 03:42:19,51.1658,10.4216,1,2021-12-27
26030,2021-12-27 03:53:37,40.4165,-3.0,1,2021-12-27
26031,2021-12-27 03:57:20,22.3302,114.1595,1,2021-12-27
26032,2021-12-27 04:08:36,42.7325,-84.0,1,2021-12-27
26033,2021-12-27 04:11:26,51.5085,0.0,1,2021-12-27
26034,2021-12-27 04:11:28,51.5085,0.0,1,2021-12-27
26035,2021-12-27 04:23:23,10.9447,106.8243,1,2021-12-27
26036,2021-12-27 04:26:59,13.2257,77.575,1,2021-12-27
26037,2021-12-27 05:09:52,37.3925,126.9269,1,2021-12-27
26038,2021-12-27 05:34:02,35.8703,128.5911,1,2021-12-27
26039,2021-12-27 06:07:15,40.4165,-3.0,1,2021-12-27
26040,2021-12-27 06:10:58,51.5085,0.0,1,2021-12-27
26041,2021-12-27 06:22:23,49.2358,6.1717,1,2021-12-27
26042,2021-12-27 06:22:27,40.0395,-84.0,1,2021-12-27
26043,2021-12-27 06:26:07,35.6895,139.6917,1,2021-12-27
26044,2021-12-27 06:37:28,1.2897,103.8501,1,2021-12-27
26045,2021-12-27 06:41:09,40.8344,-74.0,1,2021-12-27
26046,2021-12-27 06:52:32,40.8043,-74.0,1,2021-12-27
26047,2021-12-27 06:56:17,52.374,4.8897,1,2021-12-27
26048,2021-12-27 07:07:47,45.4643,9.1895,1,2021-12-27
26049,2021-12-27 07:11:35,60.354,24.9794,1,2021-12-27
26050,2021-12-27 07:26:51,50.1025,8.6299,1,2021-12-27
26051,2021-12-27 07:32:53,45.4661,16.3783,1,2021-12-27
26052,2021-12-27 07:38:15,59.3294,18.0687,1,2021-12-27
26053,2021-12-27 07:41:56,49.2358,6.1717,1,2021-12-27
26054,2021-12-27 07:53:23,50.1155,8.6842,1,2021-12-27
26055,2021-12-27 07:53:35,51.5085,0.0,1,2021-12-27
26056,2021-12-27 07:57:04,52.2298,21.0118,1,2021-12-27
26057,2021-12-27 08:08:30,1.3215,103.6957,1,2021-12-27
26058,2021-12-27 08:12:14,43.2567,76.9286,1,2021-12-27
26059,2021-12-27 08:44:41,39.9075,116.3972,1,2021-12-27
26060,2021-12-27 09:36:38,59.9321,30.1968,1,2021-12-27
26061,2021-12-27 11:55:49,37.566,126.9784,1,2021-12-27
26062,2021-12-27 12:46:30,32.7831,-96.0,1,2021-12-27
26063,2021-12-27 14:26:03,1.2897,103.8501,1,2021-12-27
26064,2021-12-27 14:33:52,50.4547,30.5238,1,2021-12-27
26065,2021-12-27 15:24:35,44.1739,5.1321,1,2021-12-27
26066,2021-12-27 17:16:01,19.0379,-98.0,1,2021-12-27
26067,2021-12-27 17:33:08,52.374,4.8897,1,2021-12-27
26068,2021-12-27 18:02:37,37.3058,-78.0,1,2021-12-27
26069,2021-12-27 19:23:11,40.7143,-74.0,1,2021-12-27
26070,2021-12-27 19:30:22,52.5244,13.4105,1,2021-12-27
26071,2021-12-27 19:38:55,25.0478,121.5319,1,2021-12-27
26072,2021-12-27 22:33:37,59.9321,30.1968,1,2021-12-27
26073,2021-12-27 23:22:14,22.2783,114.1747,1,2021-12-27
26074,2021-12-27 23:55:11,16.0678,108.2208,1,2021-12-27
26075,2021-12-27 23:55:27,16.0678,108.2208,1,2021-12-27
26076,2021-12-27 23:55:30,37.7749,-122.0,1,2021-12-27
26077,2021-12-27 23:56:18,10.823,106.6296,1,2021-12-27
26078,2021-12-28 00:20:33,52.374,4.8897,1,2021-12-28
26079,2021-12-28 01:38:31,39.2989,16.2531,1,2021-12-28
26080,2021-12-28 02:10:42,28.6519,77.2315,1,2021-12-28
26081,2021-12-29 00:00:58,52.2298,21.0118,1,2021-12-29
26082,2021-12-29 00:27:41,31.2222,121.4581,1,2021-12-29
26083,2021-12-29 00:31:31,49.7873,6.0654,1,2021-12-29
26084,2021-12-29 00:51:32,45.4661,16.3783,1,2021-12-29
26085,2021-12-29 01:30:30,55.7522,37.6156,1,2021-12-29
26086,2021-12-29 02:37:16,31.2222,121.4581,1,2021-12-29
26087,2021-12-29 02:40:55,50.1155,8.6842,1,2021-12-29
26088,2021-12-29 02:52:48,40.7086,-74.0,1,2021-12-29
26089,2021-12-29 03:08:28,40.7143,-74.0,1,2021-12-29
26090,2021-12-29 03:27:50,34.6937,135.5022,1,2021-12-29
26091,2021-12-29 03:40:01,1.3215,103.6957,1,2021-12-29
26092,2021-12-29 03:43:41,40.8043,-74.0,1,2021-12-29
26093,2021-12-29 03:47:15,39.9075,116.3972,1,2021-12-29
26094,2021-12-29 03:55:28,38.4681,106.2731,1,2021-12-29
26095,2021-12-29 03:59:08,41.4225,-87.0,1,2021-12-29
26096,2021-12-29 04:42:43,59.3294,18.0687,1,2021-12-29
26097,2021-12-29 04:52:50,1.3215,103.6957,1,2021-12-29
26098,2021-12-29 04:57:36,31.2222,121.4581,1,2021-12-29
26099,2021-12-29 05:35:29,37.566,126.9784,1,2021-12-29
26100,2021-12-29 05:41:43,40.8344,-74.0,1,2021-12-29
26101,2021-12-29 05:56:12,49.7873,6.0654,1,2021-12-29
26102,2021-12-29 05:56:43,31.2222,121.4581,1,2021-12-29
26103,2021-12-29 06:00:19,50.1025,8.6299,1,2021-12-29
26104,2021-12-29 06:11:49,35.6895,139.6917,1,2021-12-29
26105,2021-12-29 06:15:23,46.7791,-56.0,1,2021-12-29
26106,2021-12-29 06:26:48,49.4542,11.0775,1,2021-12-29
26107,2021-12-29 06:30:23,52.4245,10.7815,1,2021-12-29
26108,2021-12-29 06:41:53,43.2567,76.9286,1,2021-12-29
26109,2021-12-29 06:57:07,52.4245,10.7815,1,2021-12-29
26110,2021-12-29 07:00:39,37.3483,-121.0,1,2021-12-29
26111,2021-12-29 07:12:18,22.3302,114.1595,1,2021-12-29
26112,2021-12-29 07:15:52,51.4325,6.7652,1,2021-12-29
26113,2021-12-29 07:27:19,48.8534,2.3488,1,2021-12-29
26114,2021-12-29 07:30:51,35.6895,139.6917,1,2021-12-29
26115,2021-12-29 07:42:20,14.6407,-90.0,1,2021-12-29
26116,2021-12-29 07:45:53,42.7325,-84.0,1,2021-12-29
26117,2021-12-29 08:43:22,60.3032,5.2855,1,2021-12-29
26118,2021-12-29 08:54:44,52.374,4.8897,1,2021-12-29
26119,2021-12-29 11:19:25,16.0678,108.2208,1,2021-12-29
26120,2021-12-29 11:19:28,16.0678,108.2208,1,2021-12-29
26121,2021-12-29 11:19:44,16.0678,108.2208,1,2021-12-29
26122,2021-12-29 11:20:34,16.0678,108.2208,1,2021-12-29
26123,2021-12-29 11:20:47,10.823,106.6296,1,2021-12-29
26124,2021-12-29 11:22:26,16.0678,108.2208,1,2021-12-29
26125,2021-12-29 11:29:31,16.0678,108.2208,1,2021-12-29
26126,2021-12-29 11:29:45,16.0678,108.2208,1,2021-12-29
26127,2021-12-29 11:29:52,16.0678,108.2208,1,2021-12-29
26128,2021-12-29 11:30:56,10.823,106.6296,1,2021-12-29
26129,2021-12-29 11:32:17,52.5244,13.4105,1,2021-12-29
26130,2021-12-29 11:39:02,22.3302,114.1595,1,2021-12-29
26131,2021-12-29 11:49:55,22.3302,114.1595,1,2021-12-29
26132,2021-12-29 12:41:47,50.4547,30.5238,1,2021-12-29
26133,2021-12-29 12:48:15,51.5085,0.0,1,2021-12-29
26134,2021-12-29 12:59:07,51.5085,0.0,1,2021-12-29
26135,2021-12-29 13:11:44,22.5455,114.0683,1,2021-12-29
26136,2021-12-29 13:19:18,51.5085,0.0,1,2021-12-29
26137,2021-12-29 13:59:25,51.5085,0.0,1,2021-12-29
26138,2021-12-29 15:19:28,51.5085,0.0,1,2021-12-29
26139,2021-12-29 15:30:46,39.9075,116.3972,1,2021-12-29
26140,2021-12-29 15:45:02,45.5088,-73.0,1,2021-12-29
26141,2021-12-29 16:04:32,39.9075,116.3972,1,2021-12-29
26142,2021-12-29 16:05:38,52.374,4.8897,1,2021-12-29
26143,2021-12-29 16:22:00,27.9475,-82.0,1,2021-12-29
26144,2021-12-29 16:23:21,30.6667,104.0667,1,2021-12-29
26145,2021-12-29 16:50:38,39.9075,116.3972,1,2021-12-29
26146,2021-12-29 18:56:09,19.0379,-98.0,1,2021-12-29
26147,2021-12-29 20:59:51,52.374,4.8897,1,2021-12-29
26148,2021-12-29 22:43:52,59.9321,30.1968,1,2021-12-29
26149,2021-12-29 23:57:26,59.9321,30.1968,1,2021-12-29
26150,2021-12-30 00:41:34,35.342,129.0336,1,2021-12-30
26151,2021-12-30 02:53:34,37.7749,-122.0,1,2021-12-30
26152,2021-12-30 04:05:56,1.2897,103.8501,1,2021-12-30
26153,2021-12-30 05:43:07,22.2783,114.1747,1,2021-12-30
26154,2021-12-30 07:21:46,52.374,4.8897,1,2021-12-30
26155,2021-12-30 08:19:03,31.3041,120.5954,1,2021-12-30
26156,2021-12-30 09:56:42,45.4661,16.3783,1,2021-12-30
26157,2021-12-30 09:56:49,53.9,27.5667,1,2021-12-30
26158,2021-12-30 10:32:23,51.5085,0.0,1,2021-12-30
26159,2021-12-30 10:46:02,32.9245,-96.0,1,2021-12-30
26160,2021-12-30 11:33:44,23.1167,113.25,1,2021-12-30
26161,2021-12-30 12:18:31,26.8393,80.9231,1,2021-12-30
26162,2021-12-30 12:37:58,39.9075,116.3972,1,2021-12-30
26163,2021-12-30 22:59:49,16.0678,108.2208,1,2021-12-30
26164,2021-12-30 22:59:53,16.0678,108.2208,1,2021-12-30
26165,2021-12-30 23:00:58,16.0678,108.2208,1,2021-12-30
26166,2021-12-30 23:38:34,39.0437,-77.0,1,2021-12-30
26167,2021-12-30 23:38:42,50.4547,30.5238,1,2021-12-30
26168,2021-12-30 23:44:49,60.354,24.9794,1,2021-12-30
26169,2021-12-30 23:56:29,40.8344,-74.0,1,2021-12-30
26170,2021-12-30 23:58:16,19.0728,72.8826,1,2021-12-30
26171,2021-12-31 00:02:38,13.2257,77.575,1,2021-12-31
26172,2021-12-31 00:14:11,33.6013,-111.0,1,2021-12-31
26173,2021-12-31 00:14:20,52.374,4.8897,1,2021-12-31
26174,2021-12-31 00:16:02,37.5483,-121.0,1,2021-12-31
26175,2021-12-31 00:20:29,47.6062,-122.0,1,2021-12-31
26176,2021-12-31 00:30:10,39.9523,-75.0,1,2021-12-31
26177,2021-12-31 00:32:01,51.4667,6.4667,1,2021-12-31
26178,2021-12-31 00:32:12,37.3483,-121.0,1,2021-12-31
26179,2021-12-31 00:33:48,47.6062,-122.0,1,2021-12-31
26180,2021-12-31 00:38:19,55.7522,37.6156,1,2021-12-31
26181,2021-12-31 00:49:47,33.5092,-111.0,1,2021-12-31
26182,2021-12-31 00:49:54,22.2783,114.1747,1,2021-12-31
26183,2021-12-31 00:51:35,50.6942,3.1746,1,2021-12-31
26184,2021-12-31 01:07:37,51.1658,10.4216,1,2021-12-31
26185,2021-12-31 01:07:45,60.354,24.9794,1,2021-12-31
26186,2021-12-31 01:09:25,51.5085,0.0,1,2021-12-31
26187,2021-12-31 01:13:54,50.1155,8.6842,1,2021-12-31
26188,2021-12-31 01:25:58,55.7522,37.6156,1,2021-12-31
26189,2021-12-31 01:47:02,55.7522,37.6156,1,2021-12-31
26190,2021-12-31 02:00:49,55.7522,37.6156,1,2021-12-31
26191,2021-12-31 02:07:44,52.374,4.8897,1,2021-12-31
26192,2021-12-31 02:35:14,55.7522,37.6156,1,2021-12-31
26193,2021-12-31 03:12:09,43.0731,-89.0,1,2021-12-31
26194,2021-12-31 03:18:16,40.8344,-74.0,1,2021-12-31
26195,2021-12-31 03:29:18,37.3924,-121.0,1,2021-12-31
26196,2021-12-31 03:29:25,60.354,24.9794,1,2021-12-31
26197,2021-12-31 03:31:01,51.5085,0.0,1,2021-12-31
26198,2021-12-31 03:35:18,22.2783,114.1747,1,2021-12-31
26199,2021-12-31 03:44:00,55.7522,37.6156,1,2021-12-31
26200,2021-12-31 03:46:14,40.8043,-74.0,1,2021-12-31
26201,2021-12-31 03:46:21,59.9386,30.3141,1,2021-12-31
26202,2021-12-31 03:52:08,50.4779,12.3713,1,2021-12-31
26203,2021-12-31 04:03:11,51.5085,0.0,1,2021-12-31
26204,2021-12-31 04:03:17,42.3314,-83.0,1,2021-12-31
26205,2021-12-31 04:04:48,55.7522,37.6156,1,2021-12-31
26206,2021-12-31 04:04:56,14.6407,-90.0,1,2021-12-31
26207,2021-12-31 04:20:18,41.35,2.0833,1,2021-12-31
26208,2021-12-31 04:22:03,52.374,4.8897,1,2021-12-31
26209,2021-12-31 04:33:59,51.5085,0.0,1,2021-12-31
26210,2021-12-31 04:37:32,13.2257,77.575,1,2021-12-31
26211,2021-12-31 04:39:11,45.4643,9.1895,1,2021-12-31
26212,2021-12-31 04:44:44,51.5085,0.0,1,2021-12-31
26213,2021-12-31 04:53:07,55.7522,37.6156,1,2021-12-31
26214,2021-12-31 04:54:44,51.5085,0.0,1,2021-12-31
26215,2021-12-31 04:54:51,41.0138,28.9497,1,2021-12-31
26216,2021-12-31 05:00:51,59.3294,18.0687,1,2021-12-31
26217,2021-12-31 05:04:48,51.5085,0.0,1,2021-12-31
26218,2021-12-31 05:12:09,13.2257,77.575,1,2021-12-31
26219,2021-12-31 05:12:18,31.1302,104.382,1,2021-12-31
26220,2021-12-31 05:13:53,47.4984,19.0404,1,2021-12-31
26221,2021-12-31 05:18:08,37.5483,-121.0,1,2021-12-31
26222,2021-12-31 05:27:46,55.7522,37.6156,1,2021-12-31
26223,2021-12-31 05:29:19,51.5,0.0,1,2021-12-31
